"INE","ARTICULO_CAS","NOMBRE_CAS","ARTICULO_VAL","NOMBRE_VAL","CENSO","TELÉFONO","EMAIL","ALCALDE/SA","PARTIDO","WEB","PROVINCIA","COMARCA","DIRECCIÓN","CP"
"46156","","Llombai","","Llombai","2687","962550403","ajuntament@llombai.es","Salvador Climent Pellicer","INDEPENDENTS PER LLOMBAI-COMPROMIS-ACORD PER GUANYAR","www.llombai.es","València","La Ribera Alta","Plaza Mayor, 1","46195"
"46160","","Manuel","","Manuel","2500","962235386","secretaria@manuel.es ; auxiliar@manuel.es","Cesar Ramon Carbonell Pedros","PSPV-PSOE","www.pobledemanuel.es","València","La Ribera Alta","Plaza Pascual Vidal, 14","46660"
"46162","","Massalavés","","Massalavés","1739","962440982","massalaves.sec@cv.gva.es","Purificación Margarita Noguera Hernández","PP","www.massalaves.es","València","La Ribera Alta","Valencia, 12","46292"
"46172","","Montserrat","","Montserrat","9312","962988000","alcaldia@montserrat.es","Sergio Vilar Campos","PP","www.montserrat.es","València","La Ribera Alta","Plaza Iglesia, 1","46192"
"46176","","Montroy","","Montroi","3295","962555401","secretaria@montroi.es;hernandez.pil@montroi.es","Manuel Miguel Blanco Sala","PSPV-PSOE","www.montroy.es","València","La Ribera Alta","Plaça de l'Ajuntament, 11","46193"
"46203","la ","Pobla Llarga","la ","Pobla Llarga","4529","962590005","ajuntament@lapoblallarga.es","Neus Garrigues Calatayud","PSPV-PSOE","www.lapoblallarga.net","València","La Ribera Alta","Plaça de l'Ajuntament, 1","46670"
"46209","","Rafelguaraf","","Rafelguaraf","2351","962586005","secretaria@rafelguaraf.es","Rafaela Aliaga Sendra","PSPV-PSOE","www.rafelguaraf.es","València","La Ribera Alta","Jaume I, 2","46666"
"46212","","Real","","Real","2410","962555006","alcaldia@ajuntamentdereal.es","Gerardo Lopez Mateu","PSPV-PSOE","www.ajuntamentdereal.es","València","La Ribera Alta","La Pau, 2","46194"
"46222","","Sant Joanet","","Sant Joanet","544","962591013","ayuntamiento@santjoanet.es","Miguel Nadal Garrigues","PSPV-PSOE","www.santjoanet.com","València","La Ribera Alta","Plaza del Progreso, 16","46669"
"46225","","Sellent","","Sellent","381","962254301","secretaria@sellent.es","Jordi San Martín Bono","PSPV-PSOE","www.sellent.es","València","La Ribera Alta","Plaça Diputacio, 1","46295"
"46227","","Senyera","","Senyera","1122","962452560","ajuntament@senyera.es","Francisca Maria Momparler Orta","PSPV-PSOE","www.senyera.es","València","La Ribera Alta","Plaça de l'Ajuntament, 1","46669"
"46236","","Sumacàrcer","","Sumacàrcer","1062","962595280","ajuntament@sumacarcer.es","David Pons Garcia","PSPV-PSOE","www.sumacarcer.com","València","La Ribera Alta","Plaza Mayor, 1","46295"
"46246","","Tous","","Tous","1352","962449101","administracion@ayuntamientotous.org","Cristobal Garcia Santafilomena","PP","www.tous.com","València","La Ribera Alta","Av. Constitucion, 11","46269"
"46248","","Turís","","Turís","7259","962526294","secretaria@turis.es","Ismael Jose Corell Garcia","Partido Independiente por Turís","www.turis.es","València","La Ribera Alta","Plaza Vicent Ribes, 1","46389"
"46257","","Villanueva de Castellón","","Castelló","6891","962450100","adminsecretaria@castellosom.com","Maria Hortensia Gomez Llacer","PSPV-PSOE","www.vilanuevadecastellon.es","València","La Ribera Alta","Plaça de l'Ajuntament, 8","46270"
"46008","","Albalat de la Ribera","","Albalat de la Ribera","3411","962490500","registre@albalatdelaribera.es","José Antonio Roig Ferrer","PSPV-PSOE","www.albalatdelaribera.es","València","La Ribera Baixa","Plaça De La Cort, 1","46687"
"46035","","Almussafes","","Almussafes","8996","961782050","informacion@almussafes.org","Antonio Gonzalez Rodriguez","PSPV-PSOE","www.almussafes.es","València","La Ribera Baixa","Passeig del Parc, s/n","46440"
"46098","","Corbera","","Corbera","3118","962560003","ajuntament@corbera.es","Mentxu Balaguer Pastor","Compromís","www.corbera.es","València","La Ribera Baixa","Plaça Major, 16","46612"
"46105","","Cullera","","Cullera","23753","961720000","alcaldia@cullera.es","Jordi Mayor Vallet","PSPV-PSOE","www.cullera.es","València","La Ribera Baixa","Plaza La Virgen, 5","46400"
"46123","","Favara","","Favara","2664","961769002","alcaldia@favara.es","José Francisco Vicedo Molina","Compromís","www.ajuntamentfavara.es","València","La Ribera Baixa","Plaça Sant Antoni, 1","46614"
"46125","","Fortaleny","","Fortaleny","1004","961701928","notificaciones@fortaleny.es","Antonio Selles Gimeno","PSPV-PSOE","www.fortaleny.es","València","La Ribera Baixa","Major, 14","46418"
"46155","","Llaurí","","Llaurí","1208","962560468","registre@llauri.org","Ana Maria Gonzalez Herdaro","PSPV-PSOE","www.llauri.es","València","La Ribera Baixa","La Font, 2","46613"
"46197","","Polinyà de Xúquer","","Polinyà de Xúquer","2550","962973025","subvencions@polinyadexuquer.es","Òscar Navarro Torres","EUPV:ENDAVANT","www.polinyadexuquer.es","València","La Ribera Baixa","Plaça De L'Ajuntament, 1","46688"
"46215","","Riola","","Riola","1780","961702201","ajuntamentderiola@gmail.com","Judith Capellino Ventura","EUPV","www.ajuntamentderiola.org","València","La Ribera Baixa","Ample, 5","46417"
"46233","","Sollana","","Sollana","4959","961742710","ayuntamiento@sollana.es","Vicente Jose Codoñer Senon","PP","www.sollana.es","València","La Ribera Baixa","Plaza Mayor, 2","46430"
"46235","","Sueca","","Sueca","28086","961700050","sueca@sueca.es","Dimas Francisco Vázquez España","PSPV-PSOE","www.sueca.es","València","La Ribera Baixa","Plaza Ayuntamiento, 17","46410"
"46904","","Benicull de Xúquer","","Benicull de Xúquer","1134","962490575","secretaria@beniculldexuquer.es","María Amparo Giner Lorenzo","UNITS PER BENICULL","www.beniculldexuquer.es","València","La Ribera Baixa","Plaça de la Beata Inés, 1","46689"
"46001","","Ademuz","","Ademuz","1004","978782000","ayuntamiento@ademuz.es","Ángel Andrés González","PP","www.ademuz.es","València","El Rincón de Ademuz","Plaza Ayuntamiento , 1","46140"
"46087","","Casas Altas","","Casas Altas","146","978782254","administracion@casasaltas.es","Roberto José Tortajada Ramírez","Trabajemos por Casas Altas","www.casasaltas.es","València","El Rincón de Ademuz","Molino, 1","46147"
"46088","","Casas Bajas","","Casas Bajas","173","978782276","administracion@ayuntamientocasasbajas.es","Pablo Escribano Ortiz","PSPV-PSOE","www.casasbajas.es","València","El Rincón de Ademuz","Horno, 1","46146"
"46092","","Castielfabib","","Castielfabib","297","978783100","alcaldia@castielfabib.es","Eduardo Aguilar Villalba","PP","www.castielfabib.es","València","El Rincón de Ademuz","Plaza De La Villa, 1","46141"
"46201","","Puebla de San Miguel","","Puebla de San Miguel","53","962130035","ayunpueblasm@hotmail.es","Eva Maria Azcutia Marqués","PSPV-PSOE","www.puebladesanmiguel.es","València","El Rincón de Ademuz","Plaza San Miguel, 1","46140"
"46242","","Torrebaja","","Torrebaja","404","978783001","aytorrebaja@gmail.com","Jose Antonio Monterde Miguel","PP","www.torrebaja.es","València","El Rincón de Ademuz","Plaza Ayuntamiento, 9","46143"
"46252","","Vallanca","","Vallanca","144","978782330","administracion@vallanca.es;aedl@vallanca.es","Ruth Sánchez Férriz","PP","www.vallanca.es","València","El Rincón de Ademuz","Plaza de España, 8","46145"
"46002","","Ador","","Ador","1699","962808008","registre@ayuntamientoador.org","Manela Faus Mascarell","Gent d'Ador","www.ador.es","València","La Safor","Plaza La Fuente, 1","46729"
"46023","","Alfauir","","Alfauir","477","962835438","registre@alfauir.es","Jose Juan Bataller Rodríguez","Compromís","www.alfauir.es","València","La Safor","Plaça D'Espanya, 1","46725"
"46033","","Almiserà","","Almiserà","279","962896079","administracio@almisera.org","Pau Canet Banyuls","Compromís","www.almisera.es","València","La Safor","Lepanto, 18","46726"
"46034","","Almoines","","Almoines","2519","962804214","ajuntament@almoines.es","Juan Cardona Berto","Units per Almoines","www.almoines.es","València","La Safor","Plaza Mayor, 2","46723"
"46037","l'","Alqueria de la Comtessa","l'","Alqueria de la Comtessa","1523","962893002","registre@lalqueriadelacomtessa.es","Salvador Femenia Peiró","PSPV-PSOE","www.lalqueriadelacomtessa.es","València","La Safor","Nou, 4","46715"
"46046","","Barx","","Barx","1476","962807303","ajuntament@barx.es","Esther Vidal Badenes","PP","www.barx.es","València","La Safor","Corts Valencianes, 2","46758"
"46048","","Bellreguard","","Bellreguard","4811","962815511","ajuntament@bellreguard.net","Cristina Mateu Muñoz","PSPV-PSOE","www.bellreguard.org","València","La Safor","Clot De L'Era, 10","46713"
"46055","","Beniarjó","","Beniarjó","1872","962800361","ajuntament@ajuntamentbeniarjo.org","Eva Llinares Martinez","PSPV-PSOE","www.beniarjo.es","València","La Safor","Plaça del 3 d'abril, 1","46722"
"46059","","Benifairó de la Valldigna","","Benifairó de la Valldigna","1554","962810416","benifairo@benifairo.org","Marc Vercher Alberola","PSPV-PSOE","www.benifairo.org","València","La Safor","Plaça Major, 1","46791"
"46061","","Beniflá","","Beniflá","484","962800186","administracion@benifla.es;ayuntamiento@benifla.es","Borja Girones Perez","PP","www.benifla.es","València","La Safor","Sant Jaume, 14","46722"
"46066","","Benirredrà","","Benirredrà","1571","962860201","benirredra_sec1@benirredraparticipa.es","Elena Blanco Dols","PSPV-PSOE","www.benirredra.es","València","La Safor","Plaça de l'Ajuntament, 1","46703"
"46091","","Castellonet de la Conquesta","","Castellonet de la Conquesta","149","962887028","castellonetconquesta.ayunt@cv.gva.es","Juan Espinosa Teruel","PP","www.castellonetdelaconquesta.es","València","La Safor","Plaça Del Palau, 1","46726"
"46113","","Daimús","","Daimús","3348","962819003","ajuntament@ajuntamentdaimus.com","Robert Miñana Giménez","Compromís","www.daimus.es","València","La Safor","Sant Pere, 2","46710"
"46127","la ","Font d'En Carròs","la ","Font d'En Carròs","3858","962833000","registre@lafontdencarros.es","Pablo Puig Desena","PSPV-PSOE","www.lafontdencarros.es","València","La Safor","Plaça Ajuntament, 17","46717"
"46131","","Gandia","","Gandia","78108","962959400","infoweb@gandia.org","José Manuel Prieto Part","PSPV-PSOE","www.gandia.org","València","La Safor","Plaça Major, 1","46700"
"46140","","Guardamar de la Safor","","Guardamar de la Safor","605","962818851","ajuntament@guardamardelasafor.org","Ana Isabel Ferrer Fuster","Compromís","www.guardamardelasafor.es","València","La Safor","Molino, 10","46711"
"46143","","Xeraco","","Xeraco","5923","962890003","regimjuridic@xeraco.es","Avelino Mascarell Peiró","PP","www.xeraco.es","València","La Safor","Plaza Iglesia, 3","46770"
"46146","","Xeresa","","Xeresa","2263","962895378","secretariaintervencio@ajuntamentxeresa.org","Ana Isabel Peiró Canet","Compromís","www.xeresa.es","València","La Safor","Alcodar, 16","46790"
"46153","","Llocnou de Sant Jeroni","","Llocnou de Sant Jeroni","567","962896011","ajuntament@llocnoudesantjeroni.com","Ricard Igualde Garcia","PSPV-PSOE","www.llocnoudesantjeroni.es","València","La Safor","Monestir De Cotalba, 1","46726"
"46168","","Miramar","","Miramar","2978","962819101","info@ajumiramar.org","Pilar Peiró Miñana","PSPV-PSOE","www.ajumiramar.org","València","La Safor","Plaza Del Ayuntamiento, 1","46711"
"46181","","Oliva","","Oliva","25558","962850250","alcaldia@oliva.es","Yolanda Pastor Bolo","PROJECTE OLIVA/PROYECTO OLIVA (PRO)","www.oliva.es","València","La Safor","Plaça Ajuntament, 1","46780"
"46187","","Palma de Gandía","","Palma de Gandía","1735","962808001","registre@palmadegandia.net","Paula Femenia Ortola","Gent de Palma-Compromis: Acord per guanyar","www.palmadegandia.es","València","La Safor","Av. San Cristóbal, 63","46724"
"46188","","Palmera","","Palmera","1043","962893286","registre@ajuntamentpalmera.org","Alvaro Catala Muñoz","Compromís","www.ajuntamentpalmera.es","València","La Safor","Plaça D'Espanya, 1","46714"
"46195","","Piles","","Piles","3031","962831762","alcalde@ajuntamentpiles.es","Cristina Fornet Ausina","PSPV-PSOE","www.piles.es","València","La Safor","Plaza Padre Pons, 2","46712"
"46198","","Potries","","Potries","1080","962800588","info@potries.org","Sergi Vidal Domínguez","Compromís","www.potries.org","València","La Safor","Boamid, 26","46721"
"46208","","Rafelcofer","","Rafelcofer","1372","962800368","rafelcofer@cv.gva.es","Josep Monserrat Sanchis","Compromís","www.rafelcofer.es","València","La Safor","Mayor, 45","46716"
"46211","","Real de Gandía","","Real de Gandía","2649","962965872","ajuntament@realdegandia.es","Gustavo Mascarell Tarrazona","PSPV-PSOE","www.realdegandia.es","València","La Safor","Plaza Beato Carmelo, 13","46727"
"46218","","Ròtova","","Ròtova","1292","962957011","registregeneral@rotova.es","Jordi Puig Muñoz","Compromís","www.ajuntamentderotova.es","València","La Safor","Mayor, 2","46725"
"46231","","Simat de la Valldigna","","Simat de la Valldigna","3251","962810007","simat@simat.org","Sebastian Mahiques Morant","PP","www.simat.org","València","La Safor","Plaça Constitucio, 1","46750"
"46238","","Tavernes de la Valldigna","","Tavernes de la Valldigna","17443","962824015","info@tavernes.org","Lara Romero Giner","PSPV-PSOE","www.tavernes.org","València","La Safor","Plaça Major, 1","46760"
"46255","","Villalonga","","Villalonga","4667","962805004","ajuntament@villalonga.es","Juan Jose Sanchis Garcia","PSPV-PSOE","www.villalonga.es","València","La Safor","Ingeniero Roselló, 1","46720"
"46018","","Alcublas","","Alcublas","635","962704001","alcaldia@alcublas.es","Jose Luis Arce Roca","PP","www.alcublas.es","València","Los Serranos","Mayor, 4","46172"
"46036","","Alpuente","","Alpuente","667","962101001","aedl@alpuente.es","Itziar Mendez Serra","PP","www.alpuente.es","València","Los Serranos","Plaza La Iglesia, 1","46178"
"46038","","Andilla","","Andilla","311","962729005","ayuntamiento@andilla.es","Miguel Sebastian Ara","JUNTOS POR ANDILLA","www.andilla.es","València","Los Serranos","Plaza Bardes, 10","46162"
"46041","","Aras de los Olmos","","Aras de los Olmos","381","962102001","administracion@arasdelosolmos.es","Rafael Gimenez Chicharro","PSPV-PSOE","www.arasdelosolmos.es","València","Los Serranos","Placeta, 6","46179"
"46050","","Benagéber","","Benagéber","168","962171891","oficinas@benageber.es","Rafael Darijo Escamilla","PSPV-PSOE","www.benageber.es","València","Los Serranos","Plaza Pio XII, S/N","46173"
"46076","","Bugarra","","Bugarra","783","961660051","info@bugarra.es","Maria Teresa Cervera Garcia","PP","www.bugarra.es","València","Los Serranos","Ancha, 13","46165"
"46079","","Calles","","Calles","431","962100356","adl@calles.es","Mª Consuelo García García","PP","www.calles.es","València","Los Serranos","Plaza Del Meson, 1","46175"
"46106","","Chelva","","Chelva","1645","962100011","secretaria@chelva.es","David Belmonte","EU-PUP","www.chelva.es","València","Los Serranos","Plaza Mayor, 1","46176"
"46112","","Chulilla","","Chulilla","687","961657001","info@chulilla.es","Vicente Gonzalo Polo Burriel","PP","www.chulilla.es","València","Los Serranos","Plaza Baronia, 1","46167"
"46133","","Gestalgar","","Gestalgar","569","961649001","alcaldia@gestalgar.es","Raúl Pardos Peiró","PSPV-PSOE","www.gestalgar.es","València","Los Serranos","C/ Larga, 17","46166"
"46141","","Higueruelas","","Higueruelas","522","962726130","administracion@higueruelas.es","Melanio Esteban Martínez","PP","www.higueruelas.es","València","Los Serranos","Plaza Iglesia, 1","46162"
"46149","","Losa del Obispo","","Losa del Obispo","520","962706101","info@losadelobispo.es","David Pérez Rodrigo","JUNTOS POR LOSA","www.losadelobispo.es","València","Los Serranos","Plaza Abadia, 1","46173"
"46191","","Pedralba","","Pedralba","3048","962707001","ayuntamiento@pedralba.es","Andoni León Sáenz","PSPV-PSOE","www.pedralba.es","València","Los Serranos","Plaza Constitucion, 1","46164"
"46234","","Sot de Chera","","Sot de Chera","423","962348001","informacion@sotdechera.es;administracion@sotdechera.es;adl@sotdechera.es","Tomás Cervera Carrió","PP","www.sotdechera.es","València","Los Serranos","Av. De Pera, 9","46168"
"46241","","Titaguas","","Titaguas","505","961634001","administracion@titaguas.es","Ramiro Rivera Gracia","PSPV-PSOE","www.titaguas.es","València","Los Serranos","Plaza de la Iglesia, 7","46178"
"46247","","Tuéjar","","Tuéjar","1201","961635034","ayuntamiento@tuejar.es","Carlos Tarazon Illueca","ENTRE TODOS TUEJAR","www.tuejar.es","València","Los Serranos","Pintor Sorolla, 1","46177"
"46258","","Villar del Arzobispo","","Villar del Arzobispo","3700","962720002","info@villardelarzobispo.es","María Ángeles Beaus Crespo","PSPV-PSOE","www.villardelarzobispo.es","València","Los Serranos","Plaza Iglesia, 1","46170"
"46262","la ","Yesa","la ","Yesa","235","961636034","administracion@layesa.es","Julio Solaz Zuriaga","PP","www.layesa.es","València","Los Serranos","Plaza Soldado Juan Aliaga, 1","46178"
"46250","","València","","València","807693","963525478","informacion@valencia.es","María José Catalá Verdet","PP","www.valencia.es","València","","Plaza Del Ayuntamiento, 1","46002"
"46003","","Atzeneta d'Albaida","","Atzeneta d'Albaida","1161","962359161","secretaria@atzenetadalbaida.es","Manuel Tomás Calatayud","Compromís","www.atzenetadalbaida.com","València","La Vall d'Albaida","Verge dels Desemparats, 38","46869"
"46004","","Agullent","","Agullent","2400","962907080","alcaldia@agullent.org","Pau Muñoz Gonzalez","Compromís","www.agullent.net","València","La Vall d'Albaida","Plaza Mayor, 1","46890"
"46006","","Albaida","","Albaida","6102","962900960","alcalde@albaida.es","Juan Carlos Roses Guerola","PP","www.albaida.org","València","La Vall d'Albaida","Plaça Major, 7","46860"
"46027","","Alfarrasi","","Alfarrasi","1183","962297125","administracio@ajuntamentalfarrasi.es","Ismael Sanvictor Vidal","PP","www.alfarrasi.es","València","La Vall d'Albaida","Lepanto, 6","46893"
"46042","","Aielo de Malferit","","Aielo de Malferit","4601","962363010","aielo.registre@cv.gva.es","Juan Rafael Espí Mompó","PSPV-PSOE","www.aielodemalferit.es","València","La Vall d'Albaida","Plaça Palau, 4","46812"
"46043","","Aielo de Rugat","","Aielo de Rugat","163","962897129","secretaria@aieloderugat.es","Jaime Soler Todoli","PP","www.aieloderugat.es","València","La Vall d'Albaida","Baix, 20","46842"
"46047","","Bèlgida","","Bèlgida","632","962901074","administracio@belgida.es","Diego Ibañez Estarelles","PSPV-PSOE","www.belgida.es","València","La Vall d'Albaida","Plaza Constitución, 1","46868"
"46049","","Bellús","","Bellús","306","962293104","bellus_ayt@bellus.es","Susana Navarro Ferrando","PP","www.bellus.es","València","La Vall d'Albaida","Plaza de la Iglesia, 7","46839"
"46056","","Beniatjar","","Beniatjar","217","962358150","ajuntament@beniatjar.org","Jaime Ferrer de los Santos","ENS UNEIX","www.beniatjar.es","València","La Vall d'Albaida","C/ San Roque, 19","46844"
"46057","","Benicolet","","Benicolet","599","962830120","alcaldia@ajuntamentbenicolet.org","Ivan Martinez Català","Ens Uneix","www.benicolet.es","València","La Vall d'Albaida","Plaza Ayuntamiento, 1","46838"
"46062","","Benigànim","","Benigànim","5716","962920002","registre_entrada@beniganim.org","Yovana Herrero Ríos","PP","www.beniganim.es","València","La Vall d'Albaida","Plaza Mayor, 3","46830"
"46068","","Benissoda","","Benissoda","460","962390805","registro@benissoda.es","Maria Remedios Espi Aragó","ENS UNEIX","www.benissoda.es","València","La Vall d'Albaida","Plaça De L'Ajuntament, 1","46869"
"46069","","Benisuera","","Benisuera","185","962293031","alcaldia@benissuera.es","Yolanda Ubeda Palau","PP","www.benisuera.es","València","La Vall d'Albaida","Plaza Iglesia, 2","46839"
"46072","","Bocairent","","Bocairent","4115","962350014","info@bocairent.es","Xavier Molina Martí","PSPV-PSOE","www.bocairent.org","València","La Vall d'Albaida","Plaça l'Ajuntament, 2","46880"
"46075","","Bufali","","Bufali","156","962390388","alcaldia@bufali.es","Estefanía Mollà Camarasa","ENS UNEIX","www.bufali.es","València","La Vall d'Albaida","La Paz, 7","46891"
"46086","","Carrícola","","Carrícola","102","962356585","alcaldia@carricola.es","Pedro Jose Altabert Martinez","Compromís","www.carricola.es","València","La Vall d'Albaida","Plaza Constitucion, 5","46869"
"46090","","Castelló de Rugat","","Castelló de Rugat","2322","962883010","ajuntament@castelloderugat.es","Vicenta Boscà Lorente","PSPV-PSOE","www.castelloderugat.com","València","La Vall d'Albaida","Plaça Constitucio, 7","46841"
"46104","","Quatretonda","","Quatretonda","2190","962264571","registre@quatretonda.org","Justo Oltra Benavent","PP","www.quatretonda.es","València","La Vall d'Albaida","Ausias March, 5","46837"
"46124","","Fontanars dels Alforins","","Fontanars dels Alforins","951","962222233","registre@fontanarsdelsalforins.es ","Julio Biosca Llin","Compromís","www.fontanarsdelsalforins.es","València","La Vall d'Albaida","Rei Alfons XIII, 2","46635"
"46138","","Guadasséquies","","Guadasséquies","480","962293005","secretaria@guadassequies.es","Virginia Contreras Caballero","PP","www.guadasequies.es","València","La Vall d'Albaida","Av. De La Constitució, 14","46839"
"46150","","Llutxent","","Llutxent","2324","962294001","informacio@llutxent.org","Mª Rosario Boscá Aranda","Unitat per Llutxent","www.llutxent.com","València","La Vall d'Albaida","C/ San Doménech, 18","46838"
"46173","","Montaverner","","Montaverner","1617","962297008","ajuntament@montaverner.com","Jorge Boluda Martínez","PP","www.montaverner.es","València","La Vall d'Albaida","Plaza Mayor, 6","46892"
"46175","","Montichelvo","","Montitxelvo","558","962897000","administracio@montitxelvo.org","Marcel Carrillo Climent","XMONTITXELVO","www.montichelvo.com","València","La Vall d'Albaida","Plaza Cervantes, 6","46842"
"46183","l'","Olleria","l'","Olleria","8421","962200601","registro@lolleria.org","Ramon Vidal Soler","PP","www.ajuntamentdelolleria.org","València","La Vall d'Albaida","Santo Tomas, 2","46850"
"46184","","Ontinyent","","Ontinyent","36194","962918200","ajuntament@ontinyent.es; entrada@ontinyent.es","Jorge Rodríguez Gramage","Ens Uneix","www.ontinyent.es","València","La Vall d'Albaida","Plaça Major, 1","46870"
"46185","","Otos","","Otos","436","962358235","ajuntamentotos@otos.es","Maria Inés Alfonso","Compromís","www.otos.es","València","La Vall d'Albaida","Santo Cristo, 12","46844"
"46189","el ","Palomar","el ","Palomar","574","962391096","Secretaria@elpalomar.es","Jordi Vila Vila","ENS UNEIX","www.elpalomar.es","València","La Vall d'Albaida","Plaça Constitució, 6","46891"
"46196","","Pinet","","Pinet","155","962294151","pinet@pinet.es","Gonzalo Catala Mahiques","PP","www.pinet.es","València","La Vall d'Albaida","Plaza Iglesia, 1","46838"
"46200","la ","Pobla del Duc","la ","Pobla del Duc","2438","962250066","infopobla@lapobladelduc.es","Vicente Gomar Moscardó","PSPV-PSOE","www.lapobladelduc.es","València","La Vall d'Albaida","Plaza Iglesia, 4","46840"
"46210","","Ràfol de Salem","","Ràfol de Salem","467","962813072","ajuntament@rafoldesalem.org","Carolina Mengual Cortell","PP","www.rafoldesalem.es","València","La Vall d'Albaida","Plaça Major, 7","46843"
"46219","","Rugat","","Rugat","166","962813010","secretaria@rugat.es","Jorge Escriva Garcia","PP","www.rugat.es","València","La Vall d'Albaida","Santa Rita, 4","46842"
"46221","","Salem","","Salem","401","962813331","ajuntament@salem.es","Juli Fenollar Banyuls","Compromís","www.salem.es","València","La Vall d'Albaida","Plaza de La Pau, 1","46843"
"46226","","Sempere","","Sempere","31","962293054","ajuntament@sempere.es","M. Dolores Ortolá Esparza","PSPV-PSOE","www.sempere.es","València","La Vall d'Albaida","Plaza San Pedro, 6","46839"
"46240","","Terrateig","","Terrateig","291","962887076","administracio@ajuntamentdeterrateig.org","Silvia Ferrer Rocher","SOM TERRATEIG","www.terrateig.es","València","La Vall d'Albaida","Iglesia, 6","46842"
"46044","","Ayora","","Ayora","5223","962191025","alcalde@ayora.es","Jose Vicente Anaya Roig","PP","www.ayora.es","València","El Valle de Cofrentes-Ayora","Marquesa de Zenete, 64","46620"
"46097","","Cofrentes","","Cofrentes","1130","961894164","contabilidad@cofrentes.es","Salvador Honrubia Mora","CIUDADANOS","www.cofrentes.es","València","El Valle de Cofrentes-Ayora","Plaza De España, 9","46625"
"46099","","Cortes de Pallás","","Cortes de Pallás","753","962517001","administracion@cortesdepallas.es","David Gras Arlandis","PP","www.cortesdepallas.eu","València","El Valle de Cofrentes-Ayora","Plaza de la Iglesia, 14","46199"
"46142","","Jalance","","Jalance","810","962196011","ayuntamiento@jalance.es","Jose Carlos Poveda Gabaldón","PP","www.jalance.es","València","El Valle de Cofrentes-Ayora","Plaza Ayuntamiento, 10","46624"
"46144","","Jarafuel","","Jarafuel","765","962198011","ayuntamiento@jarafuel.es","Fernando Jorge Garcia Martínez","PP","www.jarafuel.es","València","El Valle de Cofrentes-Ayora","Glorieta, S/N","46623"
"46239","","Teresa de Cofrentes","","Teresa de Cofrentes","611","961893278","secretaria@teresadecofrentes.es","José Javier Jiménez Miravalles","PP","www.teresadecofrentes.es","València","El Valle de Cofrentes-Ayora","Plaza Iglesia, 1","46622"
"46263","","Zarra","","Zarra","364","961893015","secretaria@zarra.org","Raul Martinez","PSPV-PSOE","www.zarra.es","València","El Valle de Cofrentes-Ayora","Panoja, 2","46621"
